record_id,date,city,country,region,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,pressure_hpa
1179,2025-01-09,Toronto,Canada,North America,9.0,70.7,0.0,5.9,1015.7
1751,2025-02-10,Nairobi,Kenya,Africa,23.8,64.3,6.5,12.7,1009.1
586,2025-02-15,London,UK,Europe,14.5,77.1,3.9,24.5,1018.9
718,2025-03-29,Paris,France,Europe,12.8,66.4,0.0,22.4,1010.6
2061,2025-03-22,Auckland,New Zealand,Oceania,23.7,70.2,11.6,9.2,1014.4
1261,2025-01-01,Sao Paulo,Brazil,South America,19.5,,8.8,21.8,1001.3
1637,2025-01-17,Lagos,Nigeria,Africa,,84.4,7.0,15.8,1013.3
537,2025-03-28,Mumbai,India,Asia,33.7,67.6,4.7,19.4,1015.0
1138,2025-02-27,Mexico City,Mexico,North America,16.6,68.0,1.0,7.4,1012.0
1628,2025-01-08,Lagos,Nigeria,Africa,27.2,74.7,9.4,5.3,1015.1
529,2025-03-20,Mumbai,India,Asia,36.4,68.3,2.6,11.1,1006.5
1736,2025-01-26,Nairobi,Kenya,Africa,23.0,61.7,5.8,17.5,1003.4
1367,2025-01-17,Buenos Aires,Argentina,South America,20.3,62.0,0.0,15.7,1015.3
1528,2025-03-29,Lima,Peru,South America,21.9,66.2,0.0,23.6,1002.0
141,2025-02-20,Chiang Mai,Thailand,Asia,28.8,73.4,2.2,6.5,1003.7
1057,2025-03-08,Los Angeles,USA,North America,20.1,60.3,5.1,18.6,1022.7
1645,2025-01-25,Lagos,Nigeria,Africa,24.5,89.7,9.2,17.7,1018.5
1014,2025-01-24,Los Angeles,USA,North America,19.1,55.3,7.4,14.9,1014.7
466,2025-01-16,Mumbai,India,Asia,30.8,61.3,4.5,19.2,1018.1
613,2025-03-14,London,UK,Europe,15.6,75.3,2.6,11.8,1003.9
163,2025-03-14,Chiang Mai,Thailand,Asia,30.3,61.5,,16.2,1019.2
114,2025-01-24,Chiang Mai,Thailand,Asia,27.6,48.7,1.0,3.8,1010.9
1203,2025-02-02,Toronto,Canada,North America,11.0,68.6,3.8,21.6,1015.9
409,2025-02-18,Beijing,China,Asia,14.3,41.7,0.0,15.9,1008.1
720,2025-03-31,Paris,France,Europe,18.9,64.2,7.0,17.0,1011.6
904,2025-01-04,New York,USA,North America,11.0,,4.4,17.1,1007.6
1003,2025-01-13,Los Angeles,USA,North America,22.9,60.9,1.0,13.6,1013.5
1742,2025-02-01,Nairobi,Kenya,Africa,22.8,61.6,5.6,23.5,1007.8
611,2025-03-12,London,UK,Europe,11.3,72.3,1.8,10.3,1023.4
1431,2025-03-22,Buenos Aires,Argentina,South America,23.7,73.9,0.0,19.0,1010.7
531,2025-03-22,Mumbai,India,Asia,29.7,82.2,8.0,21.2,
1695,2025-03-16,Lagos,Nigeria,Africa,30.7,94.3,4.4,11.4,1015.9
1762,2025-02-21,Nairobi,Kenya,Africa,17.1,53.1,3.9,17.9,1017.6
455,2025-01-05,Mumbai,India,Asia,29.2,66.1,3.3,15.2,1006.5
804,2025-03-25,Berlin,Germany,Europe,12.5,66.2,4.8,11.9,1012.5
431,2025-03-12,Beijing,China,Asia,16.3,58.3,2.1,16.4,1005.4
830,2025-01-20,Moscow,Russia,Europe,-0.2,71.1,1.6,11.9,1014.5
1843,2025-02-12,Cape Town,South Africa,Africa,16.1,57.6,6.9,18.2,1009.3
477,2025-01-27,Mumbai,India,Asia,27.4,62.3,7.4,14.7,1013.2
1046,2025-02-25,Los Angeles,USA,North America,18.6,51.6,2.7,18.6,1018.7
626,2025-03-27,London,UK,Europe,16.8,62.7,8.3,15.4,1010.5
1953,2025-03-04,Sydney,Australia,Oceania,18.0,58.1,3.8,17.0,1013.9
284,2025-01-14,Singapore,Singapore,Asia,31.3,80.5,10.1,24.2,1016.0
6,2025-01-06,Bangkok,Thailand,Asia,30.7,65.8,9.5,11.4,1011.2
2020,2025-02-09,Auckland,New Zealand,Oceania,21.5,83.4,5.2,12.6,1009.5
421,2025-03-02,Beijing,China,Asia,17.4,37.8,0.0,21.8,1005.9
612,2025-03-13,London,UK,Europe,12.6,73.6,3.8,7.8,1010.6
1714,2025-01-04,Nairobi,Kenya,Africa,19.3,69.8,6.1,17.7,1002.7
993,2025-01-03,Los Angeles,USA,North America,17.4,46.8,0.5,16.9,1009.1
1675,2025-02-24,Lagos,Nigeria,Africa,29.3,74.7,8.0,0.4,1011.9
920,2025-01-20,New York,USA,North America,14.7,59.8,8.2,17.5,1020.9
370,2025-01-10,Beijing,China,Asia,11.1,55.1,0.0,20.8,1015.6
676,2025-02-15,Paris,France,Europe,12.3,69.8,0.0,18.0,1008.6
966,2025-03-07,New York,USA,North America,17.2,62.7,6.2,20.5,1006.7
273,2025-01-03,Singapore,Singapore,Asia,28.2,84.6,9.5,9.2,1020.2
103,2025-01-13,Chiang Mai,Thailand,Asia,28.6,64.6,4.0,9.6,1009.5
276,2025-01-06,Singapore,Singapore,Asia,27.9,74.6,13.2,11.4,1024.0
270,2025-03-31,Tokyo,Japan,Asia,16.3,39.6,7.7,6.8,1011.7
1080,2025-03-31,Los Angeles,USA,North America,24.0,56.9,3.9,3.6,1014.9
354,2025-03-25,Singapore,Singapore,Asia,29.9,97.4,8.3,15.7,1016.3
924,2025-01-24,New York,USA,North America,13.8,71.2,0.0,14.9,1012.4
326,2025-02-25,Singapore,Singapore,Asia,34.0,,14.1,15.4,1018.1
1421,2025-03-12,Buenos Aires,Argentina,South America,21.2,67.0,3.4,13.2,1016.8
1848,2025-02-17,Cape Town,South Africa,Africa,16.7,69.3,0.0,10.0,1005.7
1104,2025-01-24,Mexico City,Mexico,North America,14.8,62.0,5.5,7.6,1004.0
71,2025-03-12,Bangkok,Thailand,Asia,34.5,86.8,11.4,14.0,1012.9
467,2025-01-17,Mumbai,India,Asia,28.4,69.4,0.0,12.9,1018.3
47,2025-02-16,Bangkok,Thailand,Asia,31.1,76.7,8.2,11.1,1025.9
398,2025-02-07,Beijing,China,Asia,16.7,50.8,4.1,11.2,1015.6
826,2025-01-16,Moscow,Russia,Europe,3.3,61.0,9.2,10.6,1022.9
884,2025-03-15,Moscow,Russia,Europe,10.3,70.1,0.0,12.9,999.7
785,2025-03-06,Berlin,Germany,Europe,18.2,71.8,0.6,5.3,1011.4
1469,2025-01-29,Lima,Peru,South America,19.4,78.3,4.4,9.5,1010.3
702,2025-03-13,Paris,France,Europe,12.4,74.6,2.8,18.0,1009.8
2008,2025-01-28,Auckland,New Zealand,Oceania,15.6,75.6,2.7,18.7,1024.9
1894,2025-01-04,Sydney,Australia,Oceania,15.2,76.5,0.0,10.9,1012.4
1541,2025-01-11,Cairo,Egypt,Africa,26.0,36.1,0.0,21.0,1008.4
817,2025-01-07,Moscow,Russia,Europe,7.1,62.4,8.7,3.5,1020.9
2038,2025-02-27,Auckland,New Zealand,Oceania,25.6,67.8,0.0,16.4,1025.7
1471,2025-01-31,Lima,Peru,South America,18.7,76.0,0.0,,1020.9
1430,2025-03-21,Buenos Aires,Argentina,South America,23.1,72.7,0.0,23.2,1008.6
1373,2025-01-23,Buenos Aires,Argentina,South America,17.5,82.8,10.7,16.5,1012.9
1314,2025-02-23,Sao Paulo,Brazil,South America,25.0,83.8,4.2,16.3,1020.7
1178,2025-01-08,Toronto,Canada,North America,13.7,59.1,,1.4,1010.9
73,2025-03-14,Bangkok,Thailand,Asia,35.1,,7.6,17.4,1017.1
1019,2025-01-29,Los Angeles,USA,North America,15.4,,0.0,25.2,1012.3
475,2025-01-25,Mumbai,India,Asia,29.3,65.6,6.6,18.0,1019.7
1522,2025-03-23,Lima,Peru,South America,21.1,67.8,0.0,12.7,1012.7
359,2025-03-30,Singapore,Singapore,Asia,27.3,80.9,8.4,19.0,1014.3
1855,2025-02-24,Cape Town,South Africa,Africa,24.0,75.2,,21.2,1009.1
989,2025-03-30,New York,USA,North America,18.5,60.4,3.3,10.6,1023.5
1994,2025-01-14,Auckland,New Zealand,Oceania,17.2,,4.0,15.4,1008.6
1327,2025-03-08,Sao Paulo,Brazil,South America,19.7,75.7,3.4,10.4,1008.4
1766,2025-02-25,Nairobi,Kenya,Africa,18.9,51.3,5.3,18.1,1005.5
1320,2025-03-01,Sao Paulo,Brazil,South America,26.8,68.0,2.6,4.4,1023.4
1318,2025-02-27,Sao Paulo,Brazil,South America,23.6,83.4,4.0,9.7,1014.6
189,2025-01-09,Tokyo,Japan,Asia,13.4,67.0,6.6,14.4,1024.1
1362,2025-01-12,Buenos Aires,Argentina,South America,,60.7,5.8,12.7,1005.2
1965,2025-03-16,Sydney,Australia,Oceania,22.6,68.2,0.0,12.2,1011.9
1429,2025-03-20,Buenos Aires,Argentina,South America,13.9,71.2,3.1,4.9,1014.9
344,2025-03-15,Singapore,Singapore,Asia,31.6,82.7,9.8,19.3,1010.4
8,2025-01-08,Bangkok,Thailand,Asia,27.5,,0.2,7.0,1014.2
760,2025-02-09,Berlin,Germany,Europe,11.7,68.7,,9.0,1006.9
1938,2025-02-17,Sydney,Australia,Oceania,23.4,49.9,0.0,14.9,1014.8
1966,2025-03-17,Sydney,Australia,Oceania,18.0,51.5,,18.1,1009.1
216,2025-02-05,Tokyo,Japan,Asia,17.1,47.5,2.3,24.0,1018.1
110,2025-01-20,Chiang Mai,Thailand,Asia,26.4,69.6,4.2,17.2,1009.4
1701,2025-03-22,Lagos,Nigeria,Africa,37.2,78.4,14.6,13.4,1004.8
1115,2025-02-04,Mexico City,Mexico,North America,19.3,53.7,1.6,12.8,1007.1
1142,2025-03-03,Mexico City,Mexico,North America,15.3,65.8,4.2,10.4,1024.4
1735,2025-01-25,Nairobi,Kenya,Africa,23.5,72.6,3.7,22.2,1010.9
1052,2025-03-03,Los Angeles,USA,North America,18.7,51.7,0.0,5.2,1025.1
231,2025-02-20,Tokyo,Japan,Asia,16.6,42.8,1.4,7.1,1022.9
607,2025-03-08,London,UK,Europe,8.4,72.7,4.8,9.1,1013.4
507,2025-02-26,Mumbai,India,Asia,32.5,62.6,8.2,9.5,1010.5
416,2025-02-25,Beijing,China,Asia,15.5,49.9,6.8,14.2,1010.3
1753,2025-02-12,Nairobi,Kenya,Africa,24.1,49.6,0.0,18.5,1012.6
809,2025-03-30,Berlin,Germany,Europe,14.5,76.1,0.0,16.8,1018.6
1381,2025-01-31,Buenos Aires,Argentina,South America,22.4,68.4,4.7,12.2,1010.8
882,2025-03-13,Moscow,Russia,Europe,10.9,67.1,0.5,18.2,1018.3
1271,2025-01-11,Sao Paulo,Brazil,South America,27.7,63.7,0.0,19.4,1000.5
801,2025-03-22,Berlin,Germany,Europe,11.8,69.8,2.1,17.8,1004.8
376,2025-01-16,Beijing,China,Asia,17.6,40.5,1.2,4.9,1008.2
197,2025-01-17,Tokyo,Japan,Asia,19.1,63.4,0.1,,1013.0
1351,2025-01-01,Buenos Aires,Argentina,South America,20.3,61.9,1.9,17.2,1001.4
65,2025-03-06,Bangkok,Thailand,Asia,33.8,79.8,4.7,27.6,1007.0
1774,2025-03-05,Nairobi,Kenya,Africa,,62.2,0.6,15.3,1004.8
848,2025-02-07,Moscow,Russia,Europe,4.5,79.5,0.6,23.7,1012.5
380,2025-01-20,Beijing,China,Asia,13.4,42.9,8.4,18.4,1011.2
1343,2025-03-24,Sao Paulo,Brazil,South America,26.6,83.4,10.7,16.7,1001.2
972,2025-03-13,New York,USA,North America,22.6,69.0,6.8,15.8,1012.2
1294,2025-02-03,Sao Paulo,Brazil,South America,24.2,65.2,3.1,18.2,1009.0
1372,2025-01-22,Buenos Aires,Argentina,South America,23.7,,1.8,11.3,1018.4
139,2025-02-18,Chiang Mai,Thailand,Asia,29.1,74.3,0.7,18.7,1016.6
358,2025-03-29,Singapore,Singapore,Asia,28.3,77.5,6.0,16.9,1021.0
484,2025-02-03,Mumbai,India,Asia,30.9,74.4,7.4,17.3,1005.0
236,2025-02-25,Tokyo,Japan,Asia,18.6,46.5,3.6,9.1,1006.4
1443,2025-01-03,Lima,Peru,South America,25.1,72.0,0.0,12.6,1013.1
787,2025-03-08,Berlin,Germany,Europe,15.3,82.2,5.6,19.6,1013.4
1463,2025-01-23,Lima,Peru,South America,19.4,69.0,1.9,3.3,1006.3
1815,2025-01-15,Cape Town,South Africa,Africa,20.3,60.8,0.0,23.9,1025.3
1197,2025-01-27,Toronto,Canada,North America,8.3,78.0,11.0,17.4,1022.5
704,2025-03-15,Paris,France,Europe,17.0,65.6,4.7,22.7,999.7
591,2025-02-20,London,UK,Europe,17.1,84.2,4.9,24.1,1007.3
1454,2025-01-14,Lima,Peru,South America,18.3,82.0,1.3,,1008.0
945,2025-02-14,New York,USA,North America,18.3,66.1,3.1,13.2,1012.5
176,2025-03-27,Chiang Mai,Thailand,Asia,35.5,60.9,5.9,14.9,1020.1
436,2025-03-17,Beijing,China,Asia,22.1,32.1,2.7,27.1,1013.0
823,2025-01-13,Moscow,Russia,Europe,8.8,61.8,8.2,5.8,1022.8
1505,2025-03-06,Lima,Peru,South America,25.1,62.3,1.7,17.7,1012.6
375,2025-01-15,Beijing,China,Asia,11.3,43.3,0.8,19.7,1020.9
1765,2025-02-24,Nairobi,Kenya,Africa,23.2,70.7,5.1,11.1,1018.3
1778,2025-03-09,Nairobi,Kenya,Africa,23.8,62.7,,14.6,1011.4
803,2025-03-24,Berlin,Germany,Europe,14.0,58.8,0.0,16.2,1012.5
83,2025-03-24,Bangkok,Thailand,Asia,35.7,66.0,1.9,22.7,1015.0
1086,2025-01-06,Mexico City,Mexico,North America,19.1,65.7,2.9,10.4,1002.4
438,2025-03-19,Beijing,China,Asia,20.7,,0.9,12.4,1016.5
553,2025-01-13,London,UK,Europe,13.5,71.6,6.6,11.2,1014.5
1364,2025-01-14,Buenos Aires,Argentina,South America,19.4,52.3,0.0,15.0,1009.7
806,2025-03-27,Berlin,Germany,Europe,13.2,63.8,1.0,24.6,1017.8
1097,2025-01-17,Mexico City,Mexico,North America,23.1,61.6,,15.2,998.7
1651,2025-01-31,Lagos,Nigeria,Africa,28.0,73.6,0.0,8.8,1013.7
1109,2025-01-29,Mexico City,Mexico,North America,23.1,71.4,7.9,13.8,1010.8
1517,2025-03-18,Lima,Peru,South America,25.9,80.3,0.9,23.2,1017.0
1309,2025-02-18,Sao Paulo,Brazil,South America,23.7,50.6,0.0,13.9,1013.5
1862,2025-03-03,Cape Town,South Africa,Africa,22.8,71.6,3.5,16.3,1019.2
1432,2025-03-23,Buenos Aires,Argentina,South America,16.8,77.3,0.0,9.9,1010.6
369,2025-01-09,Beijing,China,Asia,13.3,29.9,0.0,15.6,1014.0
451,2025-01-01,Mumbai,India,Asia,27.7,82.1,0.2,14.9,1005.5
278,2025-01-08,Singapore,SINGAPORE,Asia,29.3,90.4,15.2,15.2,1008.5
1163,2025-03-24,Mexico City,Mexico,North America,23.7,69.5,3.9,9.9,998.4
572,2025-02-01,London,UK,Europe,11.8,72.3,2.1,22.1,1014.2
677,2025-02-16,Paris,France,Europe,20.3,81.5,3.9,21.2,1019.6
1595,2025-03-06,Cairo,Egypt,Africa,30.6,50.2,0.0,11.9,1013.5
1486,2025-02-15,Lima,Peru,South America,23.2,,0.0,16.2,1003.7
872,2025-03-03,Moscow,Russia,Europe,10.3,69.8,0.7,18.5,1017.1
715,2025-03-26,Paris,France,Europe,15.2,82.5,4.3,16.2,1005.4
1576,2025-02-15,Cairo,Egypt,Africa,25.0,40.3,1.3,11.5,1015.4
1693,2025-03-14,Lagos,Nigeria,Africa,28.9,64.7,8.8,8.4,1018.9
594,2025-02-23,London,UK,Europe,13.6,80.8,0.7,4.1,1014.6
1829,2025-01-29,Cape Town,South Africa,Africa,18.9,63.6,3.0,12.7,1010.4
628,2025-03-29,London,UK,Europe,,85.6,0.0,17.8,1011.4
429,2025-03-10,Beijing,China,Asia,17.1,45.4,2.7,16.5,1011.7
1156,2025-03-17,Mexico City,Mexico,North America,17.6,61.6,1.6,15.2,1017.2
1033,2025-02-12,Los Angeles,USA,North America,21.4,38.4,0.6,15.1,1017.8
721,2025-01-01,Berlin,Germany,Europe,8.0,64.2,10.2,15.0,1017.7
345,2025-03-16,Singapore,Singapore,Asia,33.1,77.9,12.0,18.7,1007.4
1409,2025-02-28,Buenos Aires,Argentina,South America,23.3,64.7,4.8,5.9,1017.8
1511,2025-03-12,Lima,Peru,South America,23.6,90.3,0.0,8.1,1018.1
426,2025-03-07,Beijing,China,Asia,18.0,35.6,6.5,19.3,1017.3
1196,2025-01-26,Toronto,Canada,North America,9.1,78.2,5.5,16.4,1015.9
52,2025-02-21,Bangkok,Thailand,Asia,31.9,85.1,,17.7,1017.6
974,2025-03-15,New York,USA,North America,12.6,63.5,2.9,15.9,1009.9
1691,2025-03-12,Lagos,Nigeria,Africa,26.4,85.6,3.5,11.3,1006.4
1710,2025-03-31,Lagos,Nigeria,Africa,35.8,82.7,11.7,12.4,1011.1
519,2025-03-10,Mumbai,India,Asia,34.8,66.3,5.8,15.3,
1993,2025-01-13,Auckland,New Zealand,Oceania,13.2,71.7,6.8,13.6,1022.5
880,2025-03-11,Moscow,Russia,Europe,5.3,60.8,0.0,21.5,1018.7
1292,2025-02-01,Sao Paulo,Brazil,South America,19.6,62.5,9.0,10.8,1013.7
1780,2025-03-11,Nairobi,Kenya,Africa,27.8,64.2,5.2,8.7,1016.7
1442,2025-01-02,Lima,Peru,South America,19.5,77.2,7.0,7.4,1019.9
1051,2025-03-02,Los Angeles,USA,North America,19.1,,0.0,6.1,1008.1
862,2025-02-21,Moscow,Russia,Europe,4.1,63.0,4.9,13.8,1010.2
1325,2025-03-06,Sao Paulo,Brazil,South America,17.7,73.5,6.5,14.8,1009.1
1054,2025-03-05,Los Angeles,USA,North America,19.5,63.7,0.0,7.0,1017.3
1747,2025-02-06,Nairobi,Kenya,Africa,20.3,59.0,5.2,3.7,1003.6
346,2025-03-17,Singapore,Singapore,Asia,34.6,75.7,12.2,17.2,1024.0
998,2025-01-08,Los Angeles,USA,North America,22.6,53.2,1.3,16.2,1027.4
696,2025-03-07,Paris,France,Europe,12.4,79.8,0.0,21.9,1021.3
1866,2025-03-07,Cape Town,South Africa,Africa,21.5,58.6,6.3,16.4,1016.6
193,2025-01-13,Tokyo,Japan,Asia,18.5,70.6,4.8,19.3,1012.5
289,2025-01-19,Singapore,Singapore,Asia,30.9,,9.7,7.2,1015.4
1021,2025-01-31,Los Angeles,USA,North America,22.6,59.0,2.0,15.5,1015.4
1501,2025-03-02,Lima,Peru,South America,26.8,76.0,4.0,15.6,1009.0
126,2025-02-05,Chiang Mai,Thailand,Asia,28.0,57.1,4.5,15.3,1019.6
365,2025-01-05,Beijing,China,Asia,13.0,45.6,1.1,11.1,1014.0
1259,2025-03-30,Toronto,Canada,North America,12.4,76.7,5.0,17.6,1005.9
986,2025-03-27,New York,USA,North America,15.7,58.4,4.0,7.3,1012.1
877,2025-03-08,Moscow,Russia,Europe,9.0,69.4,0.0,,1009.4
1103,2025-01-23,Mexico City,Mexico,North America,18.9,63.8,5.6,16.6,1020.2
1540,2025-01-10,Cairo,Egypt,Africa,27.3,53.3,0.0,17.7,1018.1
1845,2025-02-14,Cape Town,South Africa,Africa,20.5,63.5,5.8,5.8,1004.0
1971,2025-03-22,Sydney,Australia,Oceania,20.3,63.7,5.7,11.1,1009.6
528,2025-03-19,Mumbai,India,Asia,34.6,71.5,9.8,8.8,1015.4
1060,2025-03-11,Los Angeles,USA,North America,21.3,55.6,4.0,19.2,1014.7
1743,2025-02-02,Nairobi,Kenya,Africa,20.9,56.4,0.0,13.0,1019.6
589,2025-02-18,London,UK,Europe,16.5,74.3,5.6,13.9,1014.9
500,2025-02-19,Mumbai,India,Asia,33.1,67.8,4.9,19.7,1015.0
1062,2025-03-13,Los Angeles,USA,North America,24.5,54.0,0.0,10.4,1007.1
707,2025-03-18,Paris,France,Europe,19.6,86.9,2.6,7.6,1025.6
1702,2025-03-23,Lagos,Nigeria,Africa,30.2,90.4,3.6,11.4,1016.6
647,2025-01-17,Paris,France,Europe,12.1,55.8,0.0,26.5,1005.3
1130,2025-02-19,Mexico City,Mexico,North America,15.7,53.1,9.3,23.7,1018.6
734,2025-01-14,Berlin,Germany,Europe,7.8,75.9,,14.1,1015.0
1685,2025-03-06,Lagos,Nigeria,Africa,31.3,89.5,4.6,9.8,1016.7
1150,2025-03-11,Mexico City,Mexico,North America,21.7,54.9,3.8,14.9,1007.1
976,2025-03-17,New York,USA,North America,14.3,51.3,4.7,10.9,1018.8
1085,2025-01-05,Mexico City,Mexico,North America,17.4,48.5,6.7,14.5,1011.9
385,2025-01-25,Beijing,China,Asia,9.7,51.0,0.0,16.4,1025.4
162,2025-03-13,Chiang Mai,Thailand,Asia,30.0,66.8,3.1,22.5,1007.6
1900,2025-01-10,Sydney,Australia,Oceania,15.7,74.9,5.9,15.4,1023.0
2017,2025-02-06,Auckland,New Zealand,Oceania,22.0,67.5,5.1,24.4,1016.6
490,2025-02-09,Mumbai,India,Asia,31.2,72.4,5.1,10.3,1008.9
1011,2025-01-21,Los Angeles,USA,North America,21.2,57.8,2.4,13.4,1005.7
478,2025-01-28,Mumbai,India,Asia,28.0,68.2,2.3,20.3,1019.2
1006,2025-01-16,Los Angeles,USA,North America,16.0,46.7,0.0,22.7,1013.1
442,2025-03-23,Beijing,China,Asia,18.1,56.9,3.4,13.1,1013.0
632,2025-01-02,Paris,France,Europe,8.1,62.1,3.4,23.0,1014.9
2031,2025-02-20,Auckland,New Zealand,Oceania,18.2,71.2,2.2,6.6,1013.5
1603,2025-03-14,Cairo,Egypt,Africa,26.1,48.4,0.0,14.7,1010.7
640,2025-01-10,Paris,France,Europe,8.0,77.7,0.0,12.8,1015.6
1564,2025-02-03,Cairo,Egypt,Africa,25.6,40.4,0.0,12.3,1014.4
724,2025-01-04,Berlin,Germany,Europe,12.1,62.1,0.9,22.2,1018.4
1760,2025-02-19,Nairobi,Kenya,Africa,17.5,55.9,7.6,22.5,1020.1
494,2025-02-13,Mumbai,India,Asia,33.0,63.9,,19.1,1011.7
1222,2025-02-21,Toronto,Canada,North America,14.8,83.7,0.0,18.2,1008.6
119,2025-01-29,Chiang Mai,Thailand,Asia,29.1,61.2,6.9,17.0,1019.2
1790,2025-03-21,Nairobi,Kenya,Africa,22.6,58.4,4.7,17.0,1016.4
1258,2025-03-29,Toronto,Canada,North America,11.5,56.7,5.8,23.7,1011.1
2018,2025-02-07,Auckland,New Zealand,Oceania,17.9,70.3,0.0,19.6,1022.0
1091,2025-01-11,Mexico City,Mexico,North America,16.6,58.9,9.8,8.4,1018.9
890,2025-03-21,Moscow,Russia,Europe,7.0,61.0,2.4,17.9,
1321,2025-03-02,Sao Paulo,Brazil,South America,20.2,72.5,8.7,17.5,1012.6
415,2025-02-24,Beijing,China,Asia,18.7,54.9,2.4,16.2,1009.3
1302,2025-02-11,Sao Paulo,Brazil,South America,22.0,82.1,7.0,7.7,1021.5
771,2025-02-20,Berlin,Germany,Europe,11.8,73.9,7.2,8.4,1010.8
805,2025-03-26,Berlin,Germany,Europe,19.4,58.6,0.0,19.7,1008.9
1899,2025-01-09,Sydney,Australia,Oceania,19.1,64.6,1.3,17.4,1007.4
949,2025-02-18,New York,USA,North America,17.3,66.0,3.0,17.5,1022.6
1723,2025-01-13,Nairobi,Kenya,Africa,18.7,64.7,4.9,14.0,1012.9
573,2025-02-02,London,UK,Europe,11.8,81.9,0.0,19.1,1015.5
1523,2025-03-24,Lima,Peru,South America,23.5,45.5,0.0,12.7,1022.0
1495,2025-02-24,Lima,Peru,South America,24.6,72.6,0.0,22.6,1012.4
1842,2025-02-11,Cape Town,South Africa,Africa,15.4,73.4,0.0,16.5,1018.3
673,2025-02-12,Paris,France,Europe,11.8,58.5,0.0,6.9,1008.7
400,2025-02-09,Beijing,China,Asia,18.2,44.8,0.0,14.0,1008.5
552,2025-01-12,London,UK,Europe,10.7,79.6,0.0,8.2,1016.7
1199,2025-01-29,Toronto,Canada,North America,12.3,67.5,0.0,18.1,1018.2
321,2025-02-20,Singapore,Singapore,Asia,30.6,91.0,6.4,10.2,1010.1
470,2025-01-20,Mumbai,India,Asia,32.1,66.2,2.5,19.2,1010.6
2070,2025-03-31,Auckland,New Zealand,Oceania,17.3,85.1,9.6,19.7,1011.7
1299,2025-02-08,Sao Paulo,Brazil,South America,22.8,64.7,8.8,19.0,1006.8
1267,2025-01-07,Sao Paulo,Brazil,South America,23.8,61.1,3.2,13.3,1012.3
1295,2025-02-04,Sao Paulo,Brazil,South America,22.4,69.5,,0.7,1002.0
80,2025-03-21,Bangkok,Thailand,Asia,32.8,61.3,13.4,14.3,1020.4
534,2025-03-25,Mumbai,India,Asia,28.6,76.8,1.1,18.3,1016.8
1619,2025-03-30,Cairo,Egypt,Africa,24.4,51.8,0.0,12.1,1013.3
458,2025-01-08,Mumbai,India,Asia,29.7,76.3,5.0,11.4,1021.5
291,2025-01-21,Singapore,Singapore,Asia,30.2,93.6,10.0,30.6,1016.4
1542,2025-01-12,Cairo,Egypt,Africa,23.1,57.6,0.0,10.6,1007.7
371,2025-01-11,Beijing,China,Asia,12.1,59.2,0.0,20.5,1019.0
266,2025-03-27,Tokyo,Japan,Asia,15.0,52.5,3.4,7.7,1016.6
1785,2025-03-16,Nairobi,Kenya,Africa,27.1,63.1,0.0,14.3,1006.3
165,2025-03-16,Chiang Mai,Thailand,Asia,29.6,76.3,14.2,12.8,1010.3
1391,2025-02-10,Buenos Aires,Argentina,South America,17.3,77.4,0.0,11.0,1007.0
1563,2025-02-02,Cairo,Egypt,Africa,26.6,43.6,0.6,12.6,1013.7
474,2025-01-24,Mumbai,India,Asia,33.4,65.7,0.0,8.3,1020.4
876,2025-03-07,Moscow,Russia,Europe,10.2,49.0,10.2,16.8,1008.3
198,2025-01-18,Tokyo,Japan,Asia,14.3,72.0,7.5,13.7,1013.2
186,2025-01-06,Tokyo,Japan,Asia,12.6,55.5,5.5,24.4,1012.6
1400,2025-02-19,Buenos Aires,Argentina,South America,20.3,74.2,0.9,15.0,
422,2025-03-03,Beijing,China,Asia,20.6,37.8,4.6,13.0,1016.6
257,2025-03-18,Tokyo,Japan,Asia,20.2,58.8,6.8,20.7,1008.3
136,2025-02-15,Chiang Mai,Thailand,Asia,27.9,56.1,12.0,20.6,1020.6
1480,2025-02-09,Lima,Peru,South America,17.0,86.1,1.6,17.3,1021.2
1426,2025-03-17,Buenos Aires,Argentina,South America,17.0,68.2,5.5,16.2,1020.9
1791,2025-03-22,Nairobi,Kenya,Africa,23.5,50.3,0.2,11.7,1011.3
1301,2025-02-10,Sao Paulo,Brazil,South America,25.7,62.3,6.8,6.8,1019.4
867,2025-02-26,Moscow,Russia,Europe,10.0,58.8,5.0,16.2,1015.8
1539,2025-01-09,Cairo,Egypt,Africa,24.6,40.2,6.0,14.0,1016.7
1874,2025-03-15,Cape Town,South Africa,Africa,17.1,62.4,7.3,20.9,1015.2
1038,2025-02-17,Los Angeles,USA,North America,16.1,52.0,1.9,9.5,1023.4
2034,2025-02-23,Auckland,New Zealand,Oceania,19.5,90.2,4.5,8.8,1009.9
50,2025-02-19,Bangkok,Thailand,Asia,32.2,71.2,5.4,25.6,1015.4
1838,2025-02-07,Cape Town,South Africa,Africa,19.3,51.3,3.6,14.5,1022.7
527,2025-03-18,Mumbai,India,Asia,32.6,73.7,6.8,16.9,1023.2
453,2025-01-03,Mumbai,India,Asia,29.3,73.2,10.9,8.6,1017.1
1504,2025-03-05,Lima,Peru,South America,23.7,89.3,0.0,0.7,1017.0
683,2025-02-22,Paris,France,Europe,13.5,68.8,11.0,10.0,1009.7
463,2025-01-13,Mumbai,India,Asia,28.1,84.4,6.9,18.0,1017.0
1229,2025-02-28,Toronto,Canada,North America,11.2,64.6,2.9,,1016.5
